"","lga_id","UID","NAME","TYPE","WARD","COMMUNITY","unique_lga"
"15510",626,"burw","PHC; Igblagidi","primaryhealthclinic","Ugboju Icho","Igblagidi","benue_oturkpo"
"15511",626,"mgev","PHC; Igaluwa","primaryhealthclinic","Ugboju Ehaje","Igaluwa","benue_oturkpo"
"15512",627,"weaz","Obagie Health Post ;Obagie","healthpostdispensary","12","OBAGIE","edo_ovia_north_east"
"15513",627,"usxf","Ugbogiobo Health Centre;  Ugbogiobo","primaryhealthclinic","8","UGBOGIOBO","edo_ovia_north_east"
"15514",627,"jmxp","Total Health Care Medical Centre; No. 12B; Megom G","primaryhealthclinic","6","ISIOHOR","edo_ovia_north_east"
"15515",627,"bxqr","Odighi Health Centre; Odighi","primaryhealthclinic","7","ODIGHJ","edo_ovia_north_east"
"15516",627,"rntd","Ugbinah Primary Health  Care Centre","primaryhealthcarecentre","11","UGBINAH","edo_ovia_north_east"
"15517",627,"tuxp","Army Barracks Health Post; Ekehuan","healthpostdispensary","10","EKEHUAN","edo_ovia_north_east"
"15518",627,"nsmz","Igbinedion University Teaching Hospital; Okada.","teachinghospital","1","OKADA","edo_ovia_north_east"
"15519",627,"pusx","Joy and Hope Nursing and Maternity Home; Utese.","maternity","3","UTESE","edo_ovia_north_east"
"15520",627,"bzdq","Satelite Medical Clinic/Maternity ernity; No.1; Be","maternity","1","UGBOWO","edo_ovia_north_east"
"15521",627,"kznu","Utoka Health Centre; Utoka","primaryhealthclinic","13","UTOKA","edo_ovia_north_east"
"15522",627,"nuas","Aihuobabekun Health Centre; Aihuobabekun","primaryhealthclinic","7","AIHUOBABEKUN","edo_ovia_north_east"
"15523",627,"jkrz","Odiguetue Health Centre; Odiguetue","primaryhealthclinic","7","ODIGUETUE","edo_ovia_north_east"
"15524",627,"xqiw","District Hospital; Ekiadolor.","comprehensivehealthcentre","4","EKIADOLOR","edo_ovia_north_east"
"15525",628,"beog","Iguobazuwa Health Centre","primaryhealthcarecentre","2","IGUOBAZUWA","edo_ovia_south_west"
"15526",628,"bjve","Emiloju Medical Centre; Okada Junction; Ofunmwengb","wardmodelphccentre","1","OFUNMWEGBE","edo_ovia_south_west"
"15527",628,"tjbp","Iguobazuwa Maternity","maternity","2","IGUOBAZUWA","edo_ovia_south_west"
"15528",628,"puuj","Siluko Maternity and Dispensary","maternity","4","","edo_ovia_south_west"
"15529",628,"mrwb","Osse River Rubber Estate Clinic.","wardmodelphccentre","5","RUBBER ESTATE","edo_ovia_south_west"
"15530",628,"nmkh","Ajakurama Primary Health  Care Centre","primaryhealthcarecentre","9","AJAKURAMA","edo_ovia_south_west"
"15531",628,"hzcq","Udo Maternity","maternity","5","UDO","edo_ovia_south_west"
"15532",628,"qrks","Udo Comprehensive Health Centre","comprehensivehealthcentre","5","UDO","edo_ovia_south_west"
"15533",628,"czjy","Okha Maternity and Dispensary","maternity","7","OKHA","edo_ovia_south_west"
"15534",628,"yqxf","Evergreen Nursing & Maternity Home; Eruwi Rd.; Idu","maternity","6","IDUN OWINA","edo_ovia_south_west"
"15535",628,"nhco","Nikorowa Maternity and Dispensary","maternity","10","NIKOROWA","edo_ovia_south_west"
"15536",628,"nxme","Lydia Maternity Home; No. 1; Ogbese Rd.; Iguobazuw","maternity","2","IGUOBAZUWA","edo_ovia_south_west"
"15537",628,"hizw","Hope Nursing Home; Olihas Quarters; Ulo.","maternity","5","ULO","edo_ovia_south_west"
"15538",628,"lucg","Madagbayo Health Centre","primaryhealthcarecentre","4","MADAGBAYO","edo_ovia_south_west"
"15539",628,"cupe","Executive Clinic; 3 Oluku Junction; Oluku.","primaryhealthclinic","1","OLUKU","edo_ovia_south_west"
"15540",628,"jrhv","GENERAL HOSPITAL; IGUOBAZUWA","generalhospital","2","IGUOBAZUWA","edo_ovia_south_west"
"15541",628,"rlic","Iguobazuwa Doctors Clinic","primaryhealthclinic","2","IGUOBAZUWA","edo_ovia_south_west"
"15542",628,"otcd","Ofunama Maternity and Dispensary","maternity","9","OFUNAMA","edo_ovia_south_west"
"15543",629,"vfgx","IHIEVBHE-OGBEN-PHC","primaryhealthcarecentre","IHIEVBE-OGBEN-4","IHIEVBHE-OGBEN","edo_owan_east"
"15544",629,"bfql","NWANI MEDICAL CENTRE","primaryhealthcarecentre","AFUZE-1","AFUZU","edo_owan_east"
"15545",629,"zeph","AMOYA PHC","primaryhealthcarecentre","AMOYA-9","AMOYA","edo_owan_east"
"15546",629,"lppd","ISUJANE MATERNITY","primaryhealthcarecentre","OKPOKHUMI-2","OKPOKHUMI","edo_owan_east"
"15547",629,"lgxc","OWAN MATERNITY","maternity","IHIEVBE-3","IHIEVBE","edo_owan_east"
"15548",629,"dtwt","SAMETU MEDICAL CENTRE","primaryhealthclinic","IYEU-OTUO-9","IYEU-OTUO","edo_owan_east"
"15549",629,"oxbl","IHIEVBE MEDICAL CENTRE","primaryhealthcarecentre","IVBIARO-10","IHIEVBE","edo_owan_east"
"15550",629,"ckhn","IKAO-URHE PHC","primaryhealthcarecentre","IKAO-6","IKAO","edo_owan_east"
"15551",629,"tytk","BJ NURSING AND MATERNITY HOME","primaryhealthcarecentre","AFUZE-1","AFUZE","edo_owan_east"
"15552",629,"bccx","MODUPE NURSING AND MATERNITY HOME","maternity","AFUZE-EMAI-1","AFUZE-EMAI","edo_owan_east"
"15553",629,"ljfw","IDEAL MEDICAL CENTRE","primaryhealthcarecentre","IVBIARO--10","IVBIARO","edo_owan_east"
"15554",629,"ihoh","ST THERESA NURSING AND MATERNITY","maternity","ETEYE-EMAI-2","","edo_owan_east"
"15555",629,"wnbk","MODUPE NURS MATERNITY","primaryhealthcarecentre","AFUZE","AFUZE","edo_owan_east"
"15556",629,"etkd","OKPOKHUMI PHC","primaryhealthcarecentre","OKPOKHUMI -2","OKPOKHUMI","edo_owan_east"
"15557",629,"rtmj","GRACE MATERNITY HOME","primaryhealthcarecentre","UOKHA-5","UOKHA","edo_owan_east"
"15558",629,"qfds","OGBESA MATERNITY","primaryhealthcarecentre","UOKA-5","UOKHA","edo_owan_east"
"15559",629,"wsyc","OHANMI PHC","primaryhealthcarecentre","OHANMI-7","OHANMI","edo_owan_east"
"15560",629,"tjhs","IVBIARO MEDICAL CENTRE","primaryhealthcarecentre","IVBIARO-10","IVBIARO","edo_owan_east"
"15561",630,"sgeq","Umoghu Nokhua PHC","primaryhealthcarecentre","9","Umoghu Nokhua","edo_owan_west"
"15562",630,"qlye","Ugbugo PHC","primaryhealthcarecentre","8","Ugbugo","edo_owan_west"
"15563",630,"rnbp","FAITH MATERNITY","maternity","SABONGIDA-ORA-4","SABONGIDA-ORA","edo_owan_west"
"15564",630,"dxaz","OHITA MATERNITTY","maternity","OZALLA-9","OZALLA","edo_owan_west"
"15565",630,"args","Urhehue PHC","primaryhealthcarecentre","9","Urhehue","edo_owan_west"
"15566",630,"wdqz","AFEB MATERNITY","primaryhealthclinic","OKPUJE-8","OKPUJE","edo_owan_west"
"15567",630,"ooxk","OGBAGUA/ILLOJE PHC","primaryhealthcarecentre","ILLOJE -6","OGBAGUA;ILLOJE","edo_owan_west"
"15568",630,"ovmg","OKHARE MATERNITY","maternity","OKHARE-9","OKHARE","edo_owan_west"
"15569",630,"mthx","CHRISTABEL MATERNITY","primaryhealthclinic","OVBIOKHUARIN-3","OVBIOKHUARIN","edo_owan_west"
"15570",630,"wepr","O.C NURS MATERNITY","maternity","UZEBBA-10","UZEBBA","edo_owan_west"
"15571",630,"norh","Iguododo  PHC","primaryhealthcarecentre","8","Iguododo","edo_owan_west"
"15572",630,"uurl","SALVATION MEDICAL CENTRE","primaryhealthcarecentre","SABONGIDA-ORA-4","SABONGIDA-ORA","edo_owan_west"
"15573",630,"vqyn","ANOINTING NURS HOME","primaryhealthclinic","UHONMORA-2","UHONMORA","edo_owan_west"
"15574",630,"zwnd","IZE CLINIC","primaryhealthclinic","UHONMORA-2","UHONMORA","edo_owan_west"
"15575",630,"jgsh","Orogho PHC","primaryhealthcarecentre","9","Orogho","edo_owan_west"
"15576",630,"syxk","OKPUJE PHC","primaryhealthcarecentre","OKPUJE-8","OKPUJE","edo_owan_west"
"15577",630,"yrge","ST PAUL MATERNITY","maternity","SABONGIDA-ORA-4","SABONGIDA-ORA","edo_owan_west"
"15578",630,"yels","ILULEHA MATERNITY","primaryhealthclinic","UZEBBA-9","UZEBBA","edo_owan_west"
"15579",630,"zmdd","ADELABU MEDICAL CENTRE","primaryhealthclinic","SOBE-11","SOBE","edo_owan_west"
"15580",630,"qjuv","UGBUBEZI HEALTH CENTRE","primaryhealthclinic","UGBUBEZI-4","UGBUBEZI","edo_owan_west"
"15581",630,"khxi","Oben Cottage Hospital","cottagehospital","9","Oben","edo_owan_west"
"15582",630,"zket","Ugboko Niro  PHC","primaryhealthcarecentre","8","Ugboko Niro","edo_owan_west"
"15583",630,"gwxf","Ugo Menax Clinic Pry","primaryhealthclinic","8","Ugo","edo_owan_west"
"15584",630,"jwet","Ugo PHC","primaryhealthcarecentre","8","Ugo","edo_owan_west"
"15585",630,"aztw","OHITA MATERNITY","maternity","OZALLA-9","OZALLA","edo_owan_west"
"15586",630,"gbut","IVBUIGBURU HEALTH CENTRE","primaryhealthclinic","IVBUIGBURU-6","IVBUIGBURU","edo_owan_west"
"15587",630,"ipoj","OSAYAN MATERNITY","primaryhealthclinic","UHONMORA-2","UHONMORA","edo_owan_west"
"15588",630,"fyge","OHIFA MATERNITY HOME","maternity","OZALLA-1","OZALLA","edo_owan_west"
"15589",630,"lnhc","IKHUOKHIO MATERNITY","primaryhealthclinic","IKHUOKHIO-4","IKHUOKHIO","edo_owan_west"
"15590",630,"sjns","Obagie PHC","primaryhealthcarecentre","8","Obagie","edo_owan_west"
"15591",630,"ljfz","Obanakhoro PHC","primaryhealthcarecentre","9","Obanakhoro","edo_owan_west"
"15592",631,"bmip","Adamma Clinic Ikenegbu Layout Owerri","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15593",631,"zogd","St. Anthony's Ophalmic Centre Ikenegbu","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15594",631,"asis","RisLon OptICAL PlOt 276 Ikenegbu","specialisthospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15595",631,"dgcu","Uzondu Clinic 74 Douglas Rd","cottagehospital","Ekeukwu OWERRI","OWERRI","imo_owerri_municipal"
"15596",631,"dvow","Afro-German Clinic No 3 Umezuruike Str.","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15597",631,"qfjw","Niger OptICAL II Wetheral Road","specialisthospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15598",631,"taxj","Emeke Clinic 4 Ajoku Street","cottagehospital","Ekeukwu OWERRI","OWERRI","imo_owerri_municipal"
"15599",631,"qbne","Pamila Hospital 141 Ogugba Str. Owerri","cottagehospital","OWERRI","OGUGBA STREET OWERRI","imo_owerri_municipal"
"15600",631,"xwgo","Jerry-Janny Hospital/ Maternity Ikenegbu","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15601",631,"vdbb","Owerri Mainland Hospital 5 Zander Str.","cottagehospital","Ekeukwu OWERRI","OWERRI","imo_owerri_municipal"
"15602",631,"xdeo","St.Eunice Clinic 108 Orlu Road; Owerri","cottagehospital","ORLU ROAD; OWERRI","OWERRI","imo_owerri_municipal"
"15603",631,"ylek","St. Michael Hospital 17 Mbari Street; Owerri","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15604",631,"ujhn","Umuihugba Health Post Ihugba Str.","primaryhealthclinic","Azuzuii V OWERRI","OWERRI","imo_owerri_municipal"
"15605",631,"mrbr","Salem Clinic 38 Arochukwu/Nig Road","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15606",631,"buaz","Chief J.K Memo. Clinic 1 Okigwe Rd. Ow","cottagehospital","Okigwe Rd. Ow Ikeneg","OWERRI","imo_owerri_municipal"
"15607",631,"dlyp","Chapel Group Specialist Hospital. St. Benard's Uni","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15608",631,"gwgm","Imperial Med. Centre 48 Mbonu Ojike  Str. Owerri","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15609",631,"exhu","Solid Rock Hospital 8B Item Street Ikenegbu","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15610",631,"lbgu","PHC Umuodu 1 Mere Street Owerri","primaryhealthclinic","Azuzii III OWERRI","OWERRI","imo_owerri_municipal"
"15611",631,"dehi","Comprehensive Health Centre Area M","comprehensivehealthcentre","AREA M New Owerri","OWERRI","imo_owerri_municipal"
"15612",631,"xtnp","St. Luke's Hospital Ikenegbu","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15613",631,"fvcf","St. James Clinic 241 Works Layout","cottagehospital","WORKS LAYOUT OWERRI","OWERRI","imo_owerri_municipal"
"15614",631,"evvd","Staff Clinic Owerri Municipal","primaryhealthclinic","Ikenegbu II OWERRI","OWERRI MUNICIPAL HEA","imo_owerri_municipal"
"15615",631,"dswl","Advance Medical Centre 390 Works Layout Rd; Ow","cottagehospital","WORKS LAYOUT","OWERRI","imo_owerri_municipal"
"15616",631,"xhqn","Umuonyeche PHC Water side Primary school","primaryhealthclinic","Azuzii III OWERRI","OWERRI","imo_owerri_municipal"
"15617",631,"kiyr","Area L Health Centre New Owerri","primaryhealthclinic","AREA L New Owerri","OWERRI","imo_owerri_municipal"
"15618",631,"xeoy","Ihuoma mat. 50 Ogugba Street; Ow","maternity","Ekeukwu OWERRI","OWERRI","imo_owerri_municipal"
"15619",631,"xmzx","Infant Welfare Clinic Owerri (FMC)","cottagehospital","GRA","OWERRI","imo_owerri_municipal"
"15620",631,"tffc","Ndikaku Clinic 31 Douglas Owerri","cottagehospital","Ekeukwu OWERRI","OWERRI","imo_owerri_municipal"
"15621",631,"ldeh","Altimate Hospital Plot 34 Ikenegbu Layout","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15622",631,"wiwb","Chinyere Clinic 14B Onumonu Str. Owerri","cottagehospital","Ikenegbu I OWERRI","OWERRI","imo_owerri_municipal"
"15623",631,"lsxw","Chapel Group Hosp 141 Ogugba Street Ow","cottagehospital","Aladimma I OWERRI","OWERRI","imo_owerri_municipal"
"15624",631,"uqsp","New Life Maternity 2 Dynamic Avenue","maternity","Ikenegbu IV OWERRI","OWERRI","imo_owerri_municipal"
"15625",631,"gbsn","Omako Children's Hospital 261 Work Layout Ow.","specialisthospital","WORKS LAYOUT OWERRI","OWERRI","imo_owerri_municipal"
"15626",631,"eokj","Bella Clinic 36 Douglas Road; Owerri","cottagehospital","Ekeukwu OWERRI","OWERRI","imo_owerri_municipal"
"15627",631,"kdlz","Chinwe Hospital mat. Home 173 Royce Rd Ow","cottagehospital","Azuzii II OWERRI","OWERRI","imo_owerri_municipal"
"15628",631,"ryfu","Chief J.K Memo. Clinic 1 Okigwe Rd. Ow","cottagehospital","Ikenegbu III OWERRI","Okigwe Rd. OwERRI","imo_owerri_municipal"
"15629",631,"wbmr","Snow White Clinic 27 Okigwe Road; Owerri","cottagehospital","IKENEGBU","OKIGWE ROAD; OWERRI","imo_owerri_municipal"
"15630",631,"pefq","Obioma Nwanne Clinic 49 Njamanze Street","cottagehospital","Ekeukwu OWERRI","OWERRI","imo_owerri_municipal"
"15631",631,"njeb","Mission Eye Centre/Optic Service 10 Osha/Ow","specialisthospital","Ikenegbu IV OWERRI","OWERRI","imo_owerri_municipal"
"15632",631,"zksb","Bettina Med. Centre Ow. Okigwe Rd Ama JK","cottagehospital","Okigwe Rd Ama JK Ike","OWERRI","imo_owerri_municipal"
"15633",631,"tszh","Bright Optical Service 138 Wetheral Rd","specialisthospital","Ikenegbu IV OWERRI","OWERRI","imo_owerri_municipal"
"15634",631,"xxdb","OLIMAR 'S HOSPITAL AJOKU STREET; BEHIND UBA","cottagehospital","Ekeukwu OWERRI","AJOKUN STREET OWERRI","imo_owerri_municipal"
"15635",631,"fmrb","Inter Christian Hospital II Item","cottagehospital","Ikenegbu III OWERRI","OWERRI","imo_owerri_municipal"
"15636",631,"qxrr","Alpha Charity Organ 15 Aguyi Ironsi Str. Ow","cottagehospital","Ikenegbu III OWERRI","OWERRI","imo_owerri_municipal"
"15637",631,"hgoc","Nwala Hospital Ironsi Street; Owerri","cottagehospital","Ikenegbu III OWERRI","OWERRI","imo_owerri_municipal"
"15638",631,"ccow","Family Care Hospital Area M New Owerri","cottagehospital","AREA M New Owerri","OWERRI","imo_owerri_municipal"
"15639",631,"jewx","Imo City OptICAL Services 35 Douglas","specialisthospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15640",631,"bcyd","Ugochukwu Hospital Area M New Owerri","cottagehospital","AREA M New Owerri","OWERRI","imo_owerri_municipal"
"15641",631,"fmkb","Trust Specialist Clinic 48 Wetheral Rod; Owerri","cottagehospital","Ikenegbu I OWERRI","OWERRI","imo_owerri_municipal"
"15642",631,"erce","Echeruo Medical Centre Owerri","cottagehospital","OWERRI","OWERRI","imo_owerri_municipal"
"15643",631,"zdww","Lucky Clinic 165 Tetlow Road; Oweri","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15644",631,"lblm","Amax Plot 175 Ikenegbu Layout","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15645",631,"kxif","Trinity Hospital 76 Njemanze St. Owerri","cottagehospital","OWERRI","OWERRI","imo_owerri_municipal"
"15646",631,"neik","Iwuala Hospital No 22 Ironsi Str. Owerri","cottagehospital","Ikenegbu I OWERRI","OWERRI","imo_owerri_municipal"
"15647",631,"reba","Tunex Clinic 51 Royce Road Owerri","cottagehospital","Azuzii III OWERRI","OWERRI","imo_owerri_municipal"
"15648",631,"uhze","Mary's Maternity Ikenegbu","maternity","Ikenegbu IV OWERRI","OWERRI","imo_owerri_municipal"
"15649",631,"askr","Jones Medical Clinic Ikenegbu Layout","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15650",631,"wjvx","Duna Hospital; 14 Nwaturuocha","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15651",631,"iako","Step of Faith Hospital 105 Ikenegbu Ow","cottagehospital","IKENEGBU II","OWERRI","imo_owerri_municipal"
"15652",631,"couo","Chinyere Clinic 14B Onumonu Str. Ow","cottagehospital","Ikenegbu IV OWERRI","OWERRI","imo_owerri_municipal"
"15653",631,"fvgo","Bettina Med. Centre Ow. Okigwe Rd Ama JK","cottagehospital","Ikenegbu III OWERRI","Okigwe Rd Ama JK","imo_owerri_municipal"
"15654",631,"sydv","Anagbos Hospital 6 Works Road; Owerri","cottagehospital","WORKS ROAD OWERRI","OWERRI","imo_owerri_municipal"
"15655",631,"nwes","St. Joseph's Hospital/Maternity 25/27 Anokwu St.","cottagehospital","Azuzii OWERRI","OWERRI","imo_owerri_municipal"
"15656",631,"wzsj","Comprehensive Health Centre Area M","primaryhealthclinic","AREA M New Owerri","OWERRI","imo_owerri_municipal"
"15657",631,"kuxw","St. Michael/Ursual Med. Clinic Rd z No 3 Trans Egb","cottagehospital","Aladimma I OWERRI","OWERRI","imo_owerri_municipal"
"15658",631,"xjbt","Midland Hospital Alaenyi Str. Owerri","cottagehospital","Azuzuii V OWERRI","OWERRI","imo_owerri_municipal"
"15659",631,"zfdv","Holy Family Hospital Ikenegbu","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15660",631,"ahqx","Omako Children's Hospital 261 Work Layout Ow.","cottagehospital","WORKS LAYOUT OWERRI","OWERRI","imo_owerri_municipal"
"15661",631,"figv","OLIMAR 'S HOSPITAL AJOKU STREET; BEHIND UBA","cottagehospital","Ekeukwu OWERRI","owerri","imo_owerri_municipal"
"15662",631,"zpnu","Obime Optical Services 110 Tetlow Church Road","specialisthospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15663",631,"jrsb","Infant Welfare Clinic Owerri (FMC)","primaryhealthclinic","GRA","OWERRI","imo_owerri_municipal"
"15664",631,"yecs","St. Rapyeal's Optical 45 Wetheral","specialisthospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15665",631,"teci","Unity Hospital Arean M WBHE","cottagehospital","WBHE New Owerri","OWERRI","imo_owerri_municipal"
"15666",631,"cxxj","Children Medical Unit 177 Mcc Road","cottagehospital","Aladinma II","OWERRI","imo_owerri_municipal"
"15667",631,"wxgw","Our Lady of Mercy of Mercy Hospital Royce Rd","cottagehospital","Azuzii II OWERRI","OWERRI","imo_owerri_municipal"
"15668",631,"zqvq","Uchendu Clinic 93 Douglas Road; Owerri","cottagehospital","Ekeukwu OWERRI","OWERRI","imo_owerri_municipal"
"15669",631,"bzvr","Federal Medical Centre Owerri","federalmedicalcentre","ORLU ROAD; OWERRI","OWERRI","imo_owerri_municipal"
"15670",631,"ldch","Kent Clinic","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15671",631,"qivc","Acholonu Foundation Clinic 120 Douglas","cottagehospital","Azuzii IV OWERRI","OWERRI","imo_owerri_municipal"
"15672",631,"pipo","Chinwe Hospital Sch. Road; Owerri","cottagehospital","Ekeukwu OWERRI","OWERRI","imo_owerri_municipal"
"15673",631,"wzjf","Adaugo Clinic Ikenegbu Layout","cottagehospital","Ikenegbu IV OWERRI","OWERRI","imo_owerri_municipal"
"15674",631,"pciw","Ebubedike Memo. Hospital 71 Oparanozie","cottagehospital","Azuzii III OWERRI","OWERRI","imo_owerri_municipal"
"15675",631,"npqw","Omatta Health Post","healthpostdispensary","OWERRI","OWERRI","imo_owerri_municipal"
"15676",631,"vigp","Assumpta Eye Clinic 66 Wetheral Owerri","specialisthospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15677",631,"eggk","Imo City OptICAL Services 35 Douglas","cottagehospital","Ikenegbu II OWERRI","OWERRI","imo_owerri_municipal"
"15678",631,"picd","Total Care Clinic/Maternity ernity Tetlow Road Owe","cottagehospital","Aladinma II","OWERRI","imo_owerri_municipal"
"15679",631,"mspg","First Ezem Clinic Shell Camp Owerri","cottagehospital","SHELL CAMP OWERRI","OWERRI","imo_owerri_municipal"
"15680",631,"tsqx","General Hospital (Umuguma) New Owerri","generalhospital","UMUGUMA New Owerri","OWERRI","imo_owerri_municipal"
"15681",631,"vlsv","Foundation Clinic 18 Amaram Str. Ow","cottagehospital","Azuzii III OWERRI","OWERRI","imo_owerri_municipal"
"15682",631,"qegd","Omatta Health Post","primaryhealthclinic","OMATTA","OWERRI","imo_owerri_municipal"
"15683",631,"eopu","Aladimma Medi. Centre Aladimma Estate Ow","cottagehospital","Azuzii IV OWERRI","OWERRI","imo_owerri_municipal"
"15684",631,"kmsg","Olivia Specialist Hospital No 14 Ezeilomuanya Ave ","specialisthospital","Concord villa New Ow","OWERRI","imo_owerri_municipal"
"15685",631,"gxhw","Umezuruike Hospital No 21/23 Umezuruike Str. Owerr","cottagehospital","Ikenegbu I OWERRI","OWERRI","imo_owerri_municipal"
